order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
dc15d43ae100ecc5bac78d9e974af643,daf60dffd5783e6927f3660ed83ecdd1,delivered,2018-08-19 22:12:22,2018-08-20 22:10:19,2018-08-21 13:46:00,2018-08-27 17:34:50,2018-08-30 00:00:00
cd24256f456d55df11e3049017c86d05,846a4b8f5a1ef6bb498fdea341f425a3,delivered,2017-11-14 17:27:48,2017-11-14 17:35:47,2017-11-17 19:14:46,2017-11-23 18:49:02,2017-12-07 00:00:00
ca786c07fdbcd2a6beb42eab64c23a3e,e60d09530ea34dd2ad7a33d35bf73086,delivered,2018-03-21 17:50:59,2018-03-21 18:09:30,2018-03-23 00:05:41,2018-03-23 17:48:43,2018-04-04 00:00:00
fb469bc8a14b598d891a004c34546078,8cfccb3fb973f58b56ba50e213092e4c,delivered,2017-11-29 18:11:24,2017-11-29 18:37:23,2017-12-04 14:37:08,2017-12-08 16:03:13,2017-12-26 00:00:00
92f4f749aa508d58dee50d9ccdb6c9dd,5daf8a84ec87f4988b337626369c4dba,delivered,2018-07-15 07:33:32,2018-07-15 07:45:08,2018-07-16 14:55:00,2018-07-24 21:36:46,2018-08-06 00:00:00
4ed3b57567c08a15c71665d759230b6f,3488c223952176954f711d33db8c20a4,delivered,2017-12-09 01:49:39,2017-12-11 01:50:03,2017-12-12 22:54:36,2017-12-23 15:09:09,2018-01-08 00:00:00
699b7692e65138e6874b4c6f42202974,a7bc004b32eb75e7546d6b81d5b8fe44,delivered,2018-03-07 16:59:34,2018-03-08 16:56:24,2018-03-12 16:05:04,2018-03-21 20:20:34,2018-03-23 00:00:00
a5849d6f70582d4c5217bac6616a45fa,1373cf3dd7bd65ead85da26b09d4ac41,delivered,2018-08-14 10:03:50,2018-08-15 03:23:59,2018-08-15 08:25:00,2018-08-20 21:56:21,2018-08-31 00:00:00
0bc16cf0c58995bbc893af2e151534d0,7c6835555806136bacab36fd7fd8bb70,delivered,2018-06-03 19:34:25,2018-06-03 19:52:19,2018-06-04 11:16:00,2018-06-13 19:11:59,2018-07-16 00:00:00
def90fc6c7d21d34a14af3d6e4d866b6,c8830d8a8312a8b3b74370c4e61202ec,delivered,2018-04-14 13:09:25,2018-04-14 13:31:37,2018-04-17 15:11:40,2018-04-18 15:18:31,2018-05-02 00:00:00
ad9259e8a14df6ee75201925f28d4a8f,08a761b27ad72e5fa65e351ca23bb2f5,delivered,2017-08-29 15:02:12,2017-08-31 04:32:07,2017-09-01 18:53:25,2017-09-05 20:45:47,2017-09-18 00:00:00
99316aecfb3e31190e43714f7643a49b,cf72b318eb9cd0e7712a2c1bca227789,delivered,2018-05-10 22:27:24,2018-05-10 22:57:24,2018-05-11 14:53:00,2018-05-14 21:21:55,2018-05-25 00:00:00
5b7aed674843fc9b20d1c4cef543a761,d53c6b90e37d56179bc7524f9570c4fa,delivered,2018-05-09 17:23:45,2018-05-11 03:50:17,2018-05-11 15:35:00,2018-05-18 20:18:47,2018-05-29 00:00:00
309de5faf9baa8961fd068f3f4e44dcd,212faae3e5c3646879daad76a9f106b3,delivered,2018-01-31 00:05:22,2018-01-31 12:31:08,2018-01-31 20:46:45,2018-03-11 19:46:30,2018-03-07 00:00:00
45881387721786e660460cd8bfcb2010,bd7ca23c050b88950225b16f05d65e35,delivered,2018-04-16 20:41:12,2018-04-17 14:11:40,2018-04-18 12:38:50,2018-05-10 14:06:43,2018-05-15 00:00:00
42769a5163a34297f4458dbccf206b36,fa8aaa18814fdd364807cf2de3b57fa5,delivered,2017-08-24 16:44:37,2017-08-24 16:55:19,2017-08-29 19:27:46,2017-09-06 12:41:18,2017-09-20 00:00:00
4d34da0824213ee7962a5c5ed32b3f51,a428b29ed08b54ee2ba2c4f06f1a0172,delivered,2018-02-10 17:01:48,2018-02-10 18:00:23,2018-02-14 18:46:38,2018-02-19 10:33:05,2018-02-26 00:00:00
c0364ee18a0b18e6da5e7754cf4f4e8a,6842592a4cdd735bf3fd43ce522773ef,delivered,2018-02-13 11:35:15,2018-02-13 12:47:05,2018-02-21 10:53:06,2018-02-26 20:54:11,2018-03-15 00:00:00
9292a5004e4adeb999700abae47eb13b,3048281f246c7e5342d10ac837c5c8ee,delivered,2018-05-30 14:32:46,2018-05-30 14:57:32,2018-05-30 13:40:00,2018-06-11 18:32:29,2018-07-13 00:00:00
5cf925b116421afa85ee25e99b4c34fb,29c35fc91fc13fb5073c8f30505d860d,delivered,2017-02-18 16:48:35,,2017-02-22 11:23:10,2017-03-09 07:28:47,2017-03-31 00:00:00
e68a0761535bd432bb847f4ae7b7b4c0,d9d2cd20127873b3196b6847b7810504,shipped,2017-11-22 17:11:13,2017-11-22 17:30:25,2017-11-25 01:22:12,,2017-12-08 00:00:00
99dde9a4d6ee5c602380551b002ddad7,5229e43884ffd6794e9397bd346ab7dd,delivered,2017-09-04 12:57:02,2017-09-04 13:10:12,2017-09-06 19:05:06,2017-09-13 20:53:43,2017-09-22 00:00:00
b89601b4491425014432a96e02034092,be803b9fe5a431219ecfd15e355099a5,delivered,2018-01-18 13:21:16,2018-01-20 09:07:45,2018-01-23 19:28:12,2018-02-06 17:58:43,2018-02-08 00:00:00
717b5830932c155c67ba3232934a93c5,acec81168c11c0d01d9d5955a3d507ab,delivered,2018-07-23 12:50:09,2018-07-23 15:31:47,2018-07-24 14:51:00,2018-07-28 00:08:21,2018-08-14 00:00:00
343ee80178e16012130cb0007eac5888,aeed83f14583aecd0c82d49c45a833a8,delivered,2017-11-25 16:16:35,2017-11-25 16:32:57,2017-11-29 23:12:14,2017-12-20 20:27:38,2017-12-22 00:00:00
904d1d3bf21a8c56e931f8ac05d284c6,417ba684f004a0a409878bbfe65cdf3b,delivered,2018-07-15 07:18:51,2018-07-17 07:31:30,2018-07-17 12:07:00,2018-07-24 16:04:10,2018-07-31 00:00:00
20cae0a28869a4321d8fe372731f80e0,c3537eef72f2b883b3cbc75b1b9480b5,delivered,2018-01-15 23:42:12,2018-01-15 23:53:31,2018-01-16 19:34:51,2018-01-26 17:25:11,2018-01-30 00:00:00
f75517cfb973c21eab8559a870263794,cabb8af06c1bc856f52368fd7772e41f,delivered,2017-07-04 19:48:21,2017-07-05 17:42:57,2017-07-07 13:11:21,2017-07-11 20:27:58,2017-07-27 00:00:00
f05ef3ecdb7796d93e204c0a7ab76759,98fb13b264449f06da6834b86e0693a8,delivered,2018-05-30 20:36:20,2018-05-30 20:55:41,2018-06-01 13:51:00,2018-06-06 19:39:03,2018-07-12 00:00:00
d8c441318d48082352e8592142db807c,2a5ed0328806da6241e75520ed74d9e6,delivered,2018-02-20 15:11:50,2018-02-20 15:31:14,2018-02-24 00:32:20,2018-03-16 21:32:44,2018-03-12 00:00:00
229d2824e311bf2592b6b7ce32af04a8,6d257eb6ad859a44e9f7815a121cc9e7,delivered,2018-04-23 12:12:24,2018-04-24 17:22:49,2018-04-24 18:38:47,2018-05-10 20:36:02,2018-05-28 00:00:00
f12ff3c8b8e4945b4d0331a56df6ef85,833f9bfebc6895534e9567939653e933,delivered,2018-04-09 19:07:08,2018-04-09 19:29:44,2018-04-13 17:42:09,2018-04-19 23:52:34,2018-05-07 00:00:00
233f0d86db908dbeb6c2ae5675b31e71,bbeb2d228004bb46b49889f614f80c48,delivered,2017-11-15 20:55:55,2017-11-15 21:10:33,2017-11-16 14:17:50,2017-11-21 13:58:32,2017-12-11 00:00:00
0c11df2b80d95b1eabdcdf3790bb3347,498262061f04103f440f2e643da02027,delivered,2018-03-10 17:32:15,2018-03-10 17:45:25,2018-03-12 22:28:49,2018-03-24 14:12:39,2018-04-02 00:00:00
cd3e9759dc483946db2133168746fddf,8ebee0cc741eb27e8501e4b4e3c6422d,delivered,2017-06-28 10:49:33,2017-06-28 11:05:15,2017-06-29 17:01:55,2017-07-07 23:36:56,2017-08-01 00:00:00
6f6785dde266434130a2aa8af06a52b7,e19274edf7a9c51689822810be84c9e9,delivered,2018-06-05 12:14:43,2018-06-05 14:31:37,2018-06-07 08:29:00,2018-06-16 22:42:12,2018-07-11 00:00:00
af85e6e8c9f67f653b51429df7839001,b704f6bff2b0add361439bc7ff6891b9,delivered,2018-03-06 14:22:46,2018-03-06 14:35:46,2018-03-12 18:47:34,2018-04-18 00:54:22,2018-04-06 00:00:00
a162da83b66ff8c619d83b87c1de93b9,9dfa54220517b2eceea1134d006e2fba,canceled,2018-08-07 14:27:32,2018-08-07 14:44:55,,,2018-08-21 00:00:00
2e4d78cc067d04eaaf791ecbfb2bc3ce,5234fd7181ad48cc892aeffb5cca652e,delivered,2018-04-14 09:18:34,2018-04-14 09:31:32,2018-04-16 15:19:27,2018-04-17 23:18:32,2018-04-26 00:00:00
1674cd4deb921f97a794a8401ce9017b,710f531a591d1042892eb71a78499cd5,delivered,2017-12-18 18:30:40,2017-12-18 20:31:27,2017-12-19 19:47:06,2018-01-04 20:13:44,2018-01-18 00:00:00
1fbebbbba3149f89e410951ca531cae2,5b9e676ba4af242f149ba51d095d4f5d,delivered,2018-04-01 18:13:09,2018-04-03 05:50:26,2018-04-03 21:07:22,2018-04-13 23:06:30,2018-04-23 00:00:00
454b6ccf9f8f2c12b3a00ee763e027b9,01214c5f31d06b6da030e5825b431446,delivered,2018-08-19 14:59:34,2018-08-20 12:11:09,2018-08-21 14:50:00,2018-08-24 16:52:28,2018-09-04 00:00:00
29d3f2fc23b7f95b28dbe5e3ef783d93,cb3ee5f55f9cbc6ed99ee638a4c72613,delivered,2018-08-06 13:51:30,2018-08-06 14:05:20,2018-08-07 11:47:00,2018-08-13 19:12:47,2018-08-17 00:00:00
249ec92a8757d3abe81210827a19f08f,0fd9e022d3e82c6e05d0104ce129466c,delivered,2018-06-15 10:36:49,2018-06-15 10:57:42,2018-06-18 15:27:00,2018-06-19 19:57:19,2018-07-03 00:00:00
3a97b29009aa1ec54a67fd256b762b14,83f98a31688d3ce5de0bc10d5c375ce0,delivered,2017-08-07 16:31:14,2017-08-07 17:03:29,2017-08-09 19:10:27,2017-08-22 17:46:12,2017-08-31 00:00:00
008a40c2b8b21893e04945ce58854b55,a11dde3e6e22e6541818f5e81563bfc7,delivered,2018-04-29 20:26:41,2018-04-29 20:54:23,2018-05-03 12:01:00,2018-05-08 17:14:38,2018-05-28 00:00:00
ff54c442f3e9f50941a09dcf4e061e6f,c761ebec64b4f7a47b094442b3dbfe0d,delivered,2017-02-08 14:42:14,2017-02-09 03:03:23,2017-02-20 07:35:07,2017-02-25 05:57:53,2017-03-27 00:00:00
e06ff711ddcab05c3651a9b1bb003950,bc4e6f215af91483d54431baacb9506f,delivered,2017-03-02 11:53:33,2017-03-02 12:05:49,2017-03-03 14:09:15,2017-03-14 15:47:49,2017-03-23 00:00:00
9e711ba681b09da30750ac0fe7a0cc3b,0a9b989d01b6dcfb690b128b24ab3221,delivered,2017-09-29 22:53:38,2017-10-02 15:35:21,2017-10-03 22:42:51,2017-10-09 19:08:17,2017-11-07 00:00:00
f23a4132d42810c7f591d372282ae3eb,57690c2fc610a75de4875a2b9f1826e6,delivered,2018-07-18 16:47:00,2018-07-18 17:02:23,2018-07-20 08:46:00,2018-07-23 21:08:34,2018-08-06 00:00:00
132ab6f8e1c86c21b064ee8832129bb1,78d5661572968e9b17462be561afa42c,delivered,2018-08-17 16:53:48,2018-08-21 04:35:20,2018-08-22 08:07:00,2018-08-27 23:32:33,2018-09-12 00:00:00
ac8b3ecc5daa5b2d54a81b3ba337bf6f,769ff3a041b439485ac1e0db67d72fcb,delivered,2018-02-23 13:45:04,2018-02-24 03:20:27,2018-02-27 22:47:58,2018-03-02 18:08:40,2018-03-16 00:00:00
8ef3801f58da6b652a3082e1fa5b6589,5133dfd79e71fc9244e60dde0bb6229a,delivered,2018-03-11 09:17:14,2018-03-11 10:09:05,2018-03-14 17:41:11,2018-03-19 17:06:45,2018-03-28 00:00:00
e750c043ac98c8eb957cb52789f126b0,13cd366fe64b37786a0c7cf845d1711f,delivered,2017-02-15 16:18:40,2017-02-15 16:25:23,2017-02-17 15:52:55,2017-02-23 08:44:48,2017-03-14 00:00:00
4cea4082bde3d6f0846e8a5537f3eeb4,8b70e14114ad1b6f5050481b48c24a24,delivered,2017-12-10 16:03:23,2017-12-10 16:13:19,2017-12-11 21:18:12,2017-12-13 16:47:05,2017-12-28 00:00:00
